,Unnamed: 0,business_status,name,place_id,rating,latitude,longitude,rv_park,beauty_salon,aquarium,home_goods_store,storage,night_club,bicycle_store,shoe_store,furniture_store,drugstore,school,moving_company,electronics_store,supermarket,city_hall,post_office,roofing_contractor,book_store,airport,church,atm,gas_station,movie_theater,convenience_store,shopping_mall,lawyer,car_repair,accounting,florist,university,car_rental,primary_school,library,taxi_stand,bus_station,park,art_gallery,travel_agency,jewelry_store,liquor_store,laundry,secondary_school,gym,veterinary_care,real_estate_agency,department_store,cafe,car_dealer,police,subway_station,parking,locksmith,restaurant,courthouse,light_rail_station,amusement_park,campground,stadium,synagogue,fire_station,bank,museum,store,dentist,bar,casino,hindu_temple,funeral_home,insurance_agency,spa,mosque,cemetery,car_wash,local_government_office,lodging,pet_store,bakery,electrician,embassy,plumber,meal_takeaway,pharmacy,meal_delivery,train_station,zoo,tourist_attraction,hospital,movie_rental,doctor,transit_station,bowling_alley,clothing_store,painter,hair_care,physiotherapist,hardware_store,permanently_closed,atms,banks,bus_stations,churches,gas_stations,hospitals,mosques,pharmacies,restaurants,schools,train_stations,competitors_supermarket,competitors_shopping_mall,Males,Females,Children,Working,Elderly
361,692,OPERATIONAL,Solsis Sper Marekt,ChIJb6Nvr_KFSxYRRcGAUb3xfgI,-,9.0010919,38.7402042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,24,0,10,7,10,7,10,71,19,0,14,10,96272,105441,42676,150181,8856
362,436,OPERATIONAL,Mini South Market,ChIJbQHcXmKHSxYRJa17bsIcaWI,-,8.9951229,38.7289481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,0,4,2,2,1,3,64,26,0,15,8,148984,167299,81736,226148,8399
363,979,OPERATIONAL,Mirane Mini Market,ChIJbSAheIiFSxYRSTof4otY-tc,-,9.0051784,38.7590763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,40,5,25,7,5,2,12,105,29,1,11,26,103500,117734,44236,167565,9433
364,1731,OPERATIONAL,Lazoria Supermarket,ChIJbTFXNdWJSxYR1zO1ZZ-5RpY,-,9.0502533,38.72490029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,0,8,2,11,5,6,48,26,0,7,4,129396,138228,61641,195556,10427
365,751,OPERATIONAL,ታርጌት ሱፐርማርኬት,ChIJbW8zBrCFSxYRQFX6RLfdizg,-,8.9964281,38.7668816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,55,0,7,5,15,2,12,148,28,0,17,33,103500,117734,44236,167565,9433
366,1602,OPERATIONAL,Kidanemihret Mini Market,ChIJbdigIQqFSxYRCTRNswyaN-4,-,9.0241193,38.79684269999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,28,1,14,6,14,2,9,85,25,0,10,19,161592,185072,83403,251219,12042
367,969,OPERATIONAL,Mirane Mini Market,ChIJbdtlSR2FSxYR9F7JEjxZB_s,-,9.0052787,38.75895879999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,41,5,25,7,5,2,13,104,27,1,11,25,103500,117734,44236,167565,9433
368,377,OPERATIONAL,Mumula Minimarket,ChIJber8qOqFSxYRAKc3x-zdtNw,-,8.9856135,38.7740625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,32,0,10,0,17,4,12,143,15,0,27,12,145225,163770,75491,225517,7987
369,1823,OPERATIONAL,Feben Mareket,ChIJbygT8SeJSxYRVyClXUOTWzk,-,9.061635799999998,38.73594849999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,0,11,4,2,2,4,39,19,0,9,6,129396,138228,61641,195556,10427
370,917,OPERATIONAL,Queen's Supermarket,ChIJc0CspL6HSxYR7o0kFqJlxLU,-,9.004213,38.6915489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,0,10,2,7,5,7,58,22,0,9,12,207641,221254,123704,295646,9545
371,1735,OPERATIONAL,Karavan Mini Market,ChIJc2DAgQ-JSxYR1JaqWKJjvSA,-,9.0517371,38.72453939999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,0,8,2,11,5,8,47,21,0,7,4,129396,138228,61641,195556,10427
372,517,OPERATIONAL,Beti Mini Market,ChIJc4xd4eOFSxYRVxzBO79hXJU,5.0,8.992932699999999,38.7675724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,45,0,7,3,14,5,12,130,22,0,19,31,103500,117734,44236,167565,9433
373,1028,OPERATIONAL,Medhanialem Mini Market,ChIJc5igZWWFSxYRUZDp-Q7S9Gg,-,9.004838500000002,38.79518770000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,25,0,11,1,11,3,7,113,17,0,17,22,145225,163770,75491,225517,7987
374,1288,OPERATIONAL,251 Store ET Mango Market,ChIJc70MUnKbSxYRluxSZ0Xjs6A,-,9.0077222,38.8775833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,3,0,3,0,0,0,1,0,1,0,145225,163770,75491,225517,7987
375,788,OPERATIONAL,Sterio Minimarket,ChIJcRb56nyFSxYRQW4LL6e1uFk,-,9.0026931,38.7857256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,55,0,10,2,16,2,16,216,26,0,19,58,145225,163770,75491,225517,7987
376,1060,OPERATIONAL,Hek Supermarket (Hek Trading PLC),ChIJcV4Mmz2FSxYROJUDF9V20g4,5.0,9.001654499999999,38.8016219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,0,10,2,3,0,7,91,21,0,18,12,145225,163770,75491,225517,7987
377,711,OPERATIONAL,Nadi minimarket,ChIJcapuzYuFSxYRgImSXsYR7fk,-,8.9922041,38.73808219999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,0,17,2,2,4,7,71,26,0,18,8,103500,117734,44236,167565,9433
378,1336,OPERATIONAL,Nuredin Mini Mark,ChIJcd6NIo2FSxYR1z16aAo6Jnw,-,9.0263061,38.7401789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,35,0,9,7,6,17,22,140,18,0,12,68,124898,130474,54200,190442,10730
379,155,OPERATIONAL,Shoa Shopping Center,ChIJcznA-OaDSxYRRgQy7OOXTuQ,3.5,8.948781,38.7446585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,18,0,3,2,6,43,22,0,17,2,148984,167299,81736,226148,8399
380,1334,OPERATIONAL,Nebil Mini Mark,ChIJd0Y0AfGFSxYRvGUnHwm6o9s,-,9.0263903,38.7402786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,35,0,9,7,7,17,22,140,18,0,11,68,124898,130474,54200,190442,10730
381,428,OPERATIONAL,Shoa Supermarket,ChIJd1sHdpqGSxYRcWHPOOvaf34,3.9,8.9904999,38.7263892,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,16,0,6,3,4,1,6,72,30,0,12,7,148984,167299,81736,226148,8399
382,96,OPERATIONAL,Ahimed Mini Market,ChIJd2f1cHSDSxYRDKzd18laIW0,-,8.9489964,38.7445146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,18,0,3,2,6,43,22,0,17,2,148984,167299,81736,226148,8399
383,1679,OPERATIONAL,Abadir Supermarket,ChIJdRyz-ImFSxYRH_kwCFV-oEk,4.2,9.0336484,38.7630563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,44,1,29,2,21,5,15,141,68,0,16,18,99165,112336,42050,160343,9108
384,1343,OPERATIONAL,Tsegaye Mini Market,ChIJdTEPucKFSxYRQzNdat1nsDI,-,9.030932,38.747389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,59,3,9,9,12,17,20,167,31,0,16,44,99165,112336,42050,160343,9108
385,395,OPERATIONAL,Summit Condominiums,ChIJdTtsf3CbSxYR08A8CpSArzc,5.0,8.984479,38.8577551,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,3,0,1,0,3,9,11,0,6,2,145225,163770,75491,225517,7987
386,749,OPERATIONAL,Central Super Market,ChIJdUtYZFSESxYRJMdN3fPGJsk,4.3,8.9939149,38.7742871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,37,0,8,2,17,5,11,144,16,0,24,22,103500,117734,44236,167565,9433
387,1157,OPERATIONAL,Abyssinia SuperMarket,ChIJd_0cTbuFSxYRHgpivz5Nhl4,-,9.0101194,38.7681145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,75,5,19,8,6,4,12,122,23,0,10,34,103500,117734,44236,167565,9433
388,1092,OPERATIONAL,Semit MIC MKT,ChIJddbOsl-bSxYRW_3Jnzn0wr0,4.0,9.0101798,38.854859,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,12,0,5,1,1,2,10,42,11,0,10,9,145225,163770,75491,225517,7987
389,387,OPERATIONAL,Bruk Minimrket,ChIJdevXSmqFSxYRC2j1kwDtYYY,-,8.9820125,38.7737449,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,22,0,8,0,15,1,11,113,13,0,21,9,145225,163770,75491,225517,7987
390,1744,OPERATIONAL,@bu-Bakr,ChIJe-wu0v2PSxYRrK6QkUaAdbg,5.0,9.0440701,38.7400348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,22,0,20,2,13,8,8,68,34,0,9,10,99165,112336,42050,160343,9108
391,1629,OPERATIONAL,JZ Mini Market,ChIJe0uNkyCRSxYRG6ODQOqsEsk,-,9.025589999999998,38.87826620000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,10,0,7,3,1,0,3,29,7,0,5,5,161592,185072,83403,251219,12042
392,1111,OPERATIONAL,Shoa Super Market,ChIJe25N-DeHSxYRUbHKql7w0FU,-,9.008511399999998,38.7194241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,7,0,4,3,6,4,1,24,7,0,9,6,96272,105441,42676,150181,8856
393,1479,OPERATIONAL,Retina Minimarket,ChIJe2WBKpaRSxYRUl7GpRtCjkg,-,9.0179901,38.893478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,6,0,2,1,1,24,0,0,8,0,145225,163770,75491,225517,7987
394,1638,OPERATIONAL,Brother Cake and Cookies Factory and Shop,ChIJe41buHyHSxYR9cMELUBrRRM,2.0,9.0356847,38.71429479999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,23,0,4,3,7,11,4,50,18,0,10,13,207641,221254,123704,295646,9545
395,253,OPERATIONAL,Tadele shoping,ChIJe6f3LY2BSxYRT5d-NOauiF0,5.0,8.962732700000002,38.7124257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10,0,4,3,2,4,8,62,13,0,13,19,148984,167299,81736,226148,8399
396,1315,OPERATIONAL,Inami Minimarket,ChIJe7ysie2HSxYROJF6gXyX4-c,-,9.020386499999995,38.7329073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,24,0,6,3,9,9,7,108,19,0,14,49,96272,105441,42676,150181,8856
397,687,OPERATIONAL,Naske Mini Mareket,ChIJeSYarSyFSxYR85D8xl_BK4Y,-,8.9915217,38.7383095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,0,17,2,2,4,7,61,24,0,18,8,103500,117734,44236,167565,9433
398,575,OPERATIONAL,Mumula Minimarket,ChIJeT_gcymFSxYRcgjWNRVXh1M,-,8.9929221,38.774041,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,39,0,7,2,18,5,11,142,17,0,28,20,103500,117734,44236,167565,9433
399,439,OPERATIONAL,Xel Super Market,ChIJeUS2C9WFSxYR2hplHozg5Fo,-,8.9870168,38.7375463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,24,0,16,0,2,3,9,38,21,0,15,8,148984,167299,81736,226148,8399
400,829,OPERATIONAL,Haimi Supermarket,ChIJeVmctFaFSxYRzQAaJ32xjP8,-,8.995329799999999,38.8079938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,12,0,9,1,6,1,10,123,19,0,25,17,145225,163770,75491,225517,7987
401,673,OPERATIONAL,Queens Sup Mrkt,ChIJeaEMqp-HSxYR8bJjzZh_k1c,4.0,8.996972000000001,38.7334925,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,25,0,6,2,3,0,6,74,24,0,22,9,148984,167299,81736,226148,8399
402,380,OPERATIONAL,Redy Supermarket,ChIJezZuFYGFSxYR1fgpDEVNbbU,-,8.9803176,38.77502909999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,0,7,0,15,1,11,90,12,0,18,5,145225,163770,75491,225517,7987
403,1834,OPERATIONAL,Fikir Mini Market,ChIJf-mjWRePSxYRdtCIVPySQ3w,-,9.056309100000002,38.773939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,11,0,2,3,2,13,21,0,4,4,161592,185072,83403,251219,12042
404,1023,OPERATIONAL,KW Mall,ChIJf2CRYZSFSxYRzpI46u4Mkac,-,9.0090228,38.7882484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,40,0,11,2,22,3,16,202,18,0,25,38,145225,163770,75491,225517,7987
